#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0002376	Immune system process	38	2481	0.43	2.96e-07	9606.ENSP00000215832,9606.ENSP00000228825,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000270517,9606.ENSP00000282356,9606.ENSP00000288207,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000300289,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000329967,9606.ENSP00000340944,9606.ENSP00000348461,9606.ENSP00000349446,9606.ENSP00000354558,9606.ENSP00000359073,9606.ENSP00000363318,9606.ENSP00000367220,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000451828,9606.ENSP00000479606	MAPK1,ARPC3,IL4,PLCG1,MKNK2,RAF1,KIF11,ACTR3,ECSIT,CAMK4,CCNB2,ARPC5,ARPC2,PDIA3,PITX2,PRKCB,STAT2,UBE2N,CALR,TBK1,PTPN11,RAC1,ARG1,MTOR,VAV3,IL2RG,ACTR2,SQSTM1,GRB2,ARPC4,ARPC1B,IRAK4,MYD88,HRAS,NCK1,ARF1,AKT1,CLTC
GO:0043408	Regulation of mapk cascade	20	725	0.69	3.56e-07	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000226004,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000259808,9606.ENSP00000275493,9606.ENSP00000286827,9606.ENSP00000316176,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000345083,9606.ENSP00000352157,9606.ENSP00000361021,9606.ENSP00000376345,9606.ENSP00000378699,9606.ENSP00000407586,9606.ENSP00000428489,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRIB3,DUSP3,TRAF2,RAF1,RIPK1,EGFR,TIAM1,UBE2N,PLCB1,PTPN11,MAP2K3,MAPK10,PTEN,GRB2,CDK1,HRAS,PBK,AKT1,MAP2K6
GO:0051179	Localization	61	5591	0.28	3.58e-07	9606.ENSP00000215832,9606.ENSP00000219476,9606.ENSP00000228825,9606.ENSP00000228872,9606.ENSP00000243501,9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000260731,9606.ENSP00000262741,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000286827,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000296509,9606.ENSP00000299767,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357804,9606.ENSP00000359073,9606.ENSP00000359337,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000425561,9606.ENSP00000432660,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000479606	MAPK1,TSC2,ARPC3,CDKN1B,PLA2G12A,PLCG1,GNGT1,RAF1,CCNB1,KIF11,PIK3R3,ACTR3,PIKFYVE,CDK2,EGFR,TIAM1,ARPC5,ARPC2,MAD2L1,HSP90B1,PITX2,PRKCB,NFKBIB,CALR,HSPA5,GSK3B,PLCB1,PTPN11,SFN,E2F1,RAC1,WDR45,ARG1,MAPK10,MTOR,THEM4,VAV3,GABRA3,PTEN,YWHAB,ACTR2,ITPR2,SQSTM1,GRB2,CDK1,MAPK8,CDKN1A,ARPC4,ARPC1B,IRAK4,MAPK9,MYD88,HRAS,NCK1,EIF4E,CFL1,RAB40C,ARF1,DDIT3,AKT1,CLTC
GO:0070482	Response to oxygen levels	15	379	0.84	3.59e-07	9606.ENSP00000228872,9606.ENSP00000248572,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000274026,9606.ENSP00000299767,9606.ENSP00000327801,9606.ENSP00000345571,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000370744,9606.ENSP00000376352,9606.ENSP00000384849,9606.ENSP00000451828	CDKN1B,GNGT1,RAF1,CCNB1,CDK4,CCNA2,HSP90B1,P4HB,E2F1,MTOR,PTEN,ITPR2,PDK1,CDKN1A,AKT1
GO:0046686	Response to cadmium ion	8	63	1.35	3.71e-07	9606.ENSP00000215832,9606.ENSP00000228872,9606.ENSP00000275493,9606.ENSP00000349446,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000394560,9606.ENSP00000451828	MAPK1,CDKN1B,EGFR,ARG1,CDK1,MAPK8,MAPK9,AKT1
GO:0044092	Negative regulation of molecular function	25	1163	0.58	4.72e-07	9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000226004,9606.ENSP00000228872,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000296509,9606.ENSP00000307272,9606.ENSP00000312988,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000328059,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000361021,9606.ENSP00000375711,9606.ENSP00000376352,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828	TRIB3,TSC2,DUSP3,CDKN1B,RAF1,PRKAR2A,RALB,MAD2L1,RPTOR,NFKBIB,GSK3B,PPP1CA,RLIM,SFN,E2F1,PTEN,AKT1S1,PDK1,MAPK8,CDKN1A,HRAS,NCK1,RPS6KA1,DDIT3,AKT1
GO:0010948	Negative regulation of cell cycle process	14	328	0.88	4.73e-07	9606.ENSP00000228872,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000266970,9606.ENSP00000296509,9606.ENSP00000302530,9606.ENSP00000320866,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000378699,9606.ENSP00000384849	CDKN1B,CCNB1,CDK4,RIPK1,CDK2,MAD2L1,BUB1,CALR,SFN,E2F1,PTEN,CDC20,CDK1,CDKN1A
GO:0006355	Regulation of transcription, dna-templated	45	3388	0.37	4.82e-07	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000225655,9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000259808,9606.ENSP00000263238,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000362588,9606.ENSP00000364976,9606.ENSP00000367220,9606.ENSP00000374455,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000394560,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828	MAPK1,TRIB3,PFN1,CDKN1B,IL4,TRAF2,RAF1,CCNA1,RIPK1,ACTR3,CDK2,CCNA2,EGFR,CAMK4,PITX2,PRKCB,RPTOR,CKS1B,NFKBIB,STAT2,UBE2N,CALR,HSPA5,RLIM,TBK1,PLCB1,MAP2K3,E2F1,MAPK10,MTOR,PTEN,YWHAB,PBX3,CKS2,ACTR2,SQSTM1,MAPK8,CDKN1A,MAPK9,MYD88,HRAS,NCK1,RPS6KA1,DDIT3,AKT1
GO:0071241	Cellular response to inorganic substance	12	222	0.98	4.88e-07	9606.ENSP00000215832,9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000256442,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000378974,9606.ENSP00000394560,9606.ENSP00000451828	MAPK1,CDKN1B,TRAF2,CCNB1,CDK2,CCNA2,EGFR,CALR,HSPA5,MAPK8,MAPK9,AKT1
GO:0019221	Cytokine-mediated signaling pathway	19	678	0.69	6.78e-07	9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000259808,9606.ENSP00000299767,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000327801,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000363318,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000390651,9606.ENSP00000400433,9606.ENSP00000401399,9606.ENSP00000432660,9606.ENSP00000440005,9606.ENSP00000451828	IL4,TRAF2,RIPK1,HSP90B1,STAT2,UBE2N,P4HB,PLCB1,PTPN11,IL2RG,SQSTM1,GRB2,CDKN1A,IRAK4,HNRNPF,MYD88,CFL1,ARF1,AKT1
GO:0051248	Negative regulation of protein metabolic process	24	1096	0.59	6.90e-07	9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000226004,9606.ENSP00000228872,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000296509,9606.ENSP00000307272,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000340989,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000374455,9606.ENSP00000375711,9606.ENSP00000384849,9606.ENSP00000417273,9606.ENSP00000425561,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000451828	TRIB3,TSC2,DUSP3,CDKN1B,RAF1,CCNB1,PRKAR2A,EGFR,MAD2L1,RPTOR,CALR,GSK3B,SFN,MTOR,PTEN,YWHAB,SQSTM1,AKT1S1,CDKN1A,NCK1,EIF4E,PBK,RPS6KA1,AKT1
GO:0007265	Ras protein signal transduction	12	230	0.96	7.01e-07	9606.ENSP00000266970,9606.ENSP00000269321,9606.ENSP00000272519,9606.ENSP00000274026,9606.ENSP00000286827,9606.ENSP00000348461,9606.ENSP00000357305,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000407586,9606.ENSP00000432660,9606.ENSP00000438492	CDK2,ARHGDIA,RALB,CCNA2,TIAM1,RAC1,RIT1,GRB2,CDKN1A,HRAS,CFL1,RAB40C
GO:0010564	Regulation of cell cycle process	20	760	0.67	7.32e-07	9606.ENSP00000228872,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000296509,9606.ENSP00000302530,9606.ENSP00000307272,9606.ENSP00000320866,9606.ENSP00000338185,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000378699,9606.ENSP00000384849,9606.ENSP00000451828,9606.ENSP00000479606	CDKN1B,CCNB1,CDK4,RIPK1,KIF11,CDK2,EGFR,MAD2L1,BUB1,RPTOR,CALR,PLCB1,SFN,E2F1,PTEN,CDC20,CDK1,CDKN1A,AKT1,CLTC
GO:0010648	Negative regulation of cell communication	27	1382	0.54	7.39e-07	9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000226004,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000259808,9606.ENSP00000265960,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000345083,9606.ENSP00000349446,9606.ENSP00000354558,9606.ENSP00000357804,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000375711,9606.ENSP00000376345,9606.ENSP00000417273,9606.ENSP00000428489,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828	TRIB3,TSC2,DUSP3,IL4,TRAF2,RAF1,RIPK1,MAPKAP1,EGFR,PRKCB,CALR,HSPA5,GSK3B,PTPN11,MAP2K3,ARG1,MTOR,THEM4,PTEN,YWHAB,AKT1S1,GRB2,NCK1,PBK,ARF1,DDIT3,AKT1
GO:0023057	Negative regulation of signaling	27	1385	0.54	7.70e-07	9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000226004,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000259808,9606.ENSP00000265960,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000345083,9606.ENSP00000349446,9606.ENSP00000354558,9606.ENSP00000357804,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000375711,9606.ENSP00000376345,9606.ENSP00000417273,9606.ENSP00000428489,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828	TRIB3,TSC2,DUSP3,IL4,TRAF2,RAF1,RIPK1,MAPKAP1,EGFR,PRKCB,CALR,HSPA5,GSK3B,PTPN11,MAP2K3,ARG1,MTOR,THEM4,PTEN,YWHAB,AKT1S1,GRB2,NCK1,PBK,ARF1,DDIT3,AKT1
GO:0097190	Apoptotic signaling pathway	13	286	0.9	7.90e-07	9606.ENSP00000217233,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000259808,9606.ENSP00000324806,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000376352,9606.ENSP00000384849,9606.ENSP00000407586,9606.ENSP00000448665	TRIB3,IL4,TRAF2,MKNK2,RAF1,RIPK1,GSK3B,SFN,E2F1,PDK1,CDKN1A,HRAS,DDIT3
GO:0019219	Regulation of nucleobase-containing compound metabolic process	49	3982	0.34	8.24e-07	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000225655,9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000259808,9606.ENSP00000263238,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000362588,9606.ENSP00000364976,9606.ENSP00000367220,9606.ENSP00000374455,9606.ENSP00000376352,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000428209,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828	MAPK1,TRIB3,PFN1,CDKN1B,IL4,TRAF2,RAF1,CCNA1,CCNB1,RIPK1,ACTR3,CDK2,CCNA2,EGFR,CAMK4,PITX2,PRKCB,RPTOR,CKS1B,NFKBIB,STAT2,UBE2N,CALR,HSPA5,RLIM,TBK1,PLCB1,MAP2K3,E2F1,MAPK10,MTOR,PTEN,YWHAB,PBX3,CKS2,ACTR2,SQSTM1,PDK1,MAPK8,CDKN1A,MAPK9,HNRNPF,MYD88,HRAS,NCK1,UBE2V2,RPS6KA1,DDIT3,AKT1
GO:0009725	Response to hormone	21	849	0.64	8.34e-07	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000228872,9606.ENSP00000257904,9606.ENSP00000262741,9606.ENSP00000265563,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000315768,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000342952,9606.ENSP00000349446,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000389631,9606.ENSP00000425561,9606.ENSP00000451828	MAPK1,TRIB3,CDKN1B,CDK4,PIK3R3,PRKAR2A,CCNA2,EGFR,STAT2,CALR,GSK3B,PTPN11,ADCY2,ARG1,MTOR,PTEN,GRB2,CDKN1A,ARPC1B,EIF4E,AKT1
GO:0010557	Positive regulation of macromolecule biosynthetic process	32	1906	0.47	8.34e-07	9606.ENSP00000215832,9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000263238,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000324173,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000354558,9606.ENSP00000362588,9606.ENSP00000367220,9606.ENSP00000374455,9606.ENSP00000378699,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,IL4,RAF1,CDK4,RIPK1,ACTR3,CDK2,CCNA2,EGFR,CAMK4,PITX2,PRKCB,RPTOR,NFKBIB,STAT2,HSPA5,TBK1,PLCB1,MAP2K3,E2F1,RAC1,MTOR,PBX3,ACTR2,SQSTM1,CDK1,HRAS,NCK1,RPS6KA1,DDIT3,AKT1,MAP2K6
GO:0044089	Positive regulation of cellular component biogenesis	17	542	0.74	8.45e-07	9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000228872,9606.ENSP00000263238,9606.ENSP00000272519,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000324806,9606.ENSP00000348461,9606.ENSP00000354558,9606.ENSP00000367220,9606.ENSP00000376345,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000417273	PFN1,ARPC3,CDKN1B,ACTR3,RALB,ARPC5,ARPC2,GSK3B,RAC1,MTOR,ACTR2,GRB2,ARPC4,ARPC1B,MAPK9,HRAS,NCK1
GO:0051252	Regulation of rna metabolic process	47	3722	0.35	8.66e-07	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000225655,9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000259808,9606.ENSP00000263238,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000362588,9606.ENSP00000364976,9606.ENSP00000367220,9606.ENSP00000374455,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828	MAPK1,TRIB3,PFN1,CDKN1B,IL4,TRAF2,RAF1,CCNA1,CCNB1,RIPK1,ACTR3,CDK2,CCNA2,EGFR,CAMK4,PITX2,PRKCB,RPTOR,CKS1B,NFKBIB,STAT2,UBE2N,CALR,HSPA5,RLIM,TBK1,PLCB1,MAP2K3,E2F1,MAPK10,MTOR,PTEN,YWHAB,PBX3,CKS2,ACTR2,SQSTM1,MAPK8,CDKN1A,MAPK9,HNRNPF,MYD88,HRAS,NCK1,RPS6KA1,DDIT3,AKT1
GO:0006469	Negative regulation of protein kinase activity	12	236	0.95	8.74e-07	9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000226004,9606.ENSP00000228872,9606.ENSP00000265563,9606.ENSP00000307272,9606.ENSP00000340989,9606.ENSP00000361021,9606.ENSP00000375711,9606.ENSP00000384849,9606.ENSP00000417273,9606.ENSP00000451828	TRIB3,TSC2,DUSP3,CDKN1B,PRKAR2A,RPTOR,SFN,PTEN,AKT1S1,CDKN1A,NCK1,AKT1
GO:0018107	Peptidyl-threonine phosphorylation	8	72	1.29	8.87e-07	9606.ENSP00000215832,9606.ENSP00000305355,9606.ENSP00000324806,9606.ENSP00000329967,9606.ENSP00000354558,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000451828	MAPK1,PRKCB,GSK3B,TBK1,MTOR,CDK1,MAPK8,AKT1
GO:0001933	Negative regulation of protein phosphorylation	15	411	0.81	9.25e-07	9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000226004,9606.ENSP00000228872,9606.ENSP00000256442,9606.ENSP00000265563,9606.ENSP00000307272,9606.ENSP00000340989,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000375711,9606.ENSP00000384849,9606.ENSP00000417273,9606.ENSP00000428489,9606.ENSP00000451828	TRIB3,TSC2,DUSP3,CDKN1B,CCNB1,PRKAR2A,RPTOR,SFN,MTOR,PTEN,AKT1S1,CDKN1A,NCK1,PBK,AKT1
GO:0090068	Positive regulation of cell cycle process	13	294	0.89	1.03e-06	9606.ENSP00000228872,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000296509,9606.ENSP00000307272,9606.ENSP00000338185,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000378699,9606.ENSP00000384849,9606.ENSP00000451828	CDKN1B,CCNB1,CDK4,CDK2,EGFR,MAD2L1,RPTOR,PLCB1,SFN,E2F1,CDK1,CDKN1A,AKT1
GO:0018193	Peptidyl-amino acid modification	21	867	0.63	1.15e-06	9606.ENSP00000215832,9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000256442,9606.ENSP00000259808,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000329967,9606.ENSP00000345083,9606.ENSP00000354558,9606.ENSP00000361014,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000394049,9606.ENSP00000394560,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,IL4,MKNK2,CCNB1,RIPK1,CDK2,EGFR,CAMK4,PRKCB,GSK3B,P4HB,TBK1,MAP2K3,MTOR,MKNK1,CDK1,MAPK8,SLA,MAPK9,AKT1,MAP2K6
GO:0032269	Negative regulation of cellular protein metabolic process	23	1043	0.59	1.20e-06	9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000226004,9606.ENSP00000228872,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000265563,9606.ENSP00000296509,9606.ENSP00000307272,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000340989,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000374455,9606.ENSP00000375711,9606.ENSP00000384849,9606.ENSP00000417273,9606.ENSP00000425561,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000451828	TRIB3,TSC2,DUSP3,CDKN1B,RAF1,CCNB1,PRKAR2A,MAD2L1,RPTOR,CALR,GSK3B,SFN,MTOR,PTEN,YWHAB,SQSTM1,AKT1S1,CDKN1A,NCK1,EIF4E,PBK,RPS6KA1,AKT1
GO:0034599	Cellular response to oxidative stress	12	244	0.94	1.21e-06	9606.ENSP00000215832,9606.ENSP00000247668,9606.ENSP00000259808,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000349446,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000394560,9606.ENSP00000451828	MAPK1,TRAF2,RIPK1,CDK2,CCNA2,EGFR,ARG1,PDK1,CDK1,MAPK8,MAPK9,AKT1
GO:0071156	Regulation of cell cycle arrest	9	110	1.16	1.26e-06	9606.ENSP00000228872,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000266970,9606.ENSP00000320866,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000378699,9606.ENSP00000384849	CDKN1B,CCNB1,CDK4,CDK2,CALR,SFN,E2F1,CDK1,CDKN1A
GO:0045936	Negative regulation of phosphate metabolic process	17	561	0.73	1.32e-06	9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000226004,9606.ENSP00000228872,9606.ENSP00000256442,9606.ENSP00000265563,9606.ENSP00000307272,9606.ENSP00000324806,9606.ENSP00000340989,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000375711,9606.ENSP00000384849,9606.ENSP00000417273,9606.ENSP00000428489,9606.ENSP00000451828	TRIB3,TSC2,DUSP3,CDKN1B,CCNB1,PRKAR2A,RPTOR,GSK3B,SFN,MTOR,PTEN,YWHAB,AKT1S1,CDKN1A,NCK1,PBK,AKT1
GO:0010038	Response to metal ion	14	367	0.83	1.63e-06	9606.ENSP00000215832,9606.ENSP00000228872,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000326031,9606.ENSP00000349446,9606.ENSP00000361021,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000394560,9606.ENSP00000451828	MAPK1,CDKN1B,CCNB1,CDK4,EGFR,CALR,HSPA5,PPP1CA,ARG1,PTEN,CDK1,MAPK8,MAPK9,AKT1
GO:0071496	Cellular response to external stimulus	13	309	0.87	1.74e-06	9606.ENSP00000215832,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000307272,9606.ENSP00000324173,9606.ENSP00000340944,9606.ENSP00000348461,9606.ENSP00000348848,9606.ENSP00000354558,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000401399,9606.ENSP00000451828	MAPK1,RALB,EGFR,RPTOR,HSPA5,PTPN11,RAC1,WDR45,MTOR,MAPK8,CDKN1A,MYD88,AKT1
GO:0007015	Actin filament organization	12	254	0.92	1.79e-06	9606.ENSP00000228825,9606.ENSP00000263238,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000299767,9606.ENSP00000348461,9606.ENSP00000367220,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000417273,9606.ENSP00000432660,9606.ENSP00000440005	ARPC3,ACTR3,ARPC5,ARPC2,HSP90B1,RAC1,ACTR2,ARPC4,ARPC1B,NCK1,CFL1,ARF1
