#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0006915	Apoptotic process	13	918	0.86	3.31e-06	9606.ENSP00000231449,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000272519,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000448665,9606.ENSP00000468348	IL4,GNGT1,MKNK2,RAF1,RALB,PRKCB,PPP2R1B,HSPA5,GSK3B,MYD88,HRAS,DDIT3,MAP2K6
GO:0042981	Regulation of apoptotic process	16	1550	0.73	3.31e-06	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000311344,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000468348	IL4,PLCG1,RAF1,EGFR,HSP90B1,PDIA3,PPP2R1B,CALR,HSPA5,GSK3B,P4HB,MYD88,HRAS,NCK1,DDIT3,MAP2K6
GO:0034975	Protein folding in endoplasmic reticulum	4	10	2.31	3.62e-06	9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000320866,9606.ENSP00000324173	HSP90B1,PDIA3,CALR,HSPA5
GO:0043170	Macromolecule metabolic process	29	6137	0.39	4.70e-06	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000348848,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000361014,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000438492,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	FGF6,IL4,MKNK2,RAF1,EGFR,CAMK4,HSP90B1,PDIA3,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,P4HB,PTPN11,WDR45,MAPK10,FGF17,MKNK1,IL2RG,GRB2,IRAK4,HRAS,NCK1,RAB40C,DDIT3,MAP2K6,CLTC
GO:0065008	Regulation of biological quality	24	4042	0.49	4.71e-06	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000270517,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000359337,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348	IL4,PLCG1,RAF1,PRKAR2A,ECSIT,EGFR,HSP90B1,PDIA3,PRKCB,NFKBIB,CALR,HSPA5,GSK3B,P4HB,PTPN11,MAPK10,GABRA3,GRB2,MYD88,HRAS,NCK1,ARF1,DDIT3,MAP2K6
GO:0006984	ER-nucleus signaling pathway	5	38	1.83	5.19e-06	9606.ENSP00000299767,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000448665	HSP90B1,CALR,HSPA5,GSK3B,DDIT3
GO:0071704	Organic substance metabolic process	32	7755	0.33	5.75e-06	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000361014,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	FGF6,IL4,PLCG1,MKNK2,RAF1,EGFR,CAMK4,HSP90B1,PDIA3,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,P4HB,PTPN11,WDR45,ARG1,MAPK10,FGF17,MKNK1,IL2RG,GRB2,IRAK4,HRAS,NCK1,RAB40C,ARF1,DDIT3,MAP2K6,CLTC
GO:0048583	Regulation of response to stimulus	24	4114	0.48	6.34e-06	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000468348	FGF6,IL4,PLCG1,RAF1,PRKAR2A,EGFR,PDIA3,PRKCB,PPP2R1B,CALR,HSPA5,GSK3B,P4HB,PTPN11,ARG1,MAPK10,FGF17,GRB2,IRAK4,MYD88,HRAS,NCK1,DDIT3,MAP2K6
GO:0002376	Immune system process	19	2481	0.6	7.65e-06	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000270517,9606.ENSP00000282356,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000479606	IL4,PLCG1,MKNK2,RAF1,ECSIT,CAMK4,PDIA3,PRKCB,CALR,PTPN11,ARG1,IL2RG,GRB2,IRAK4,MYD88,HRAS,NCK1,ARF1,CLTC
GO:0071345	Cellular response to cytokine stimulus	13	1013	0.82	8.23e-06	9606.ENSP00000231449,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000440005	IL4,HSP90B1,PDIA3,HSPA5,GSK3B,P4HB,PTPN11,ARG1,IL2RG,GRB2,IRAK4,MYD88,ARF1
GO:0034976	Response to endoplasmic reticulum stress	8	256	1.21	8.29e-06	9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000417273,9606.ENSP00000448665	HSP90B1,PDIA3,CALR,HSPA5,GSK3B,P4HB,NCK1,DDIT3
GO:0006807	Nitrogen compound metabolic process	30	6852	0.35	9.44e-06	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000361014,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000438492,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	FGF6,IL4,MKNK2,RAF1,EGFR,CAMK4,HSP90B1,PDIA3,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,P4HB,PTPN11,WDR45,ARG1,MAPK10,FGF17,MKNK1,IL2RG,GRB2,IRAK4,HRAS,NCK1,RAB40C,DDIT3,MAP2K6,CLTC
GO:0007169	Transmembrane receptor protein tyrosine kinase signaling pathway	10	518	1.0	1.03e-05	9606.ENSP00000228837,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352414,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273	FGF6,PLCG1,RAF1,EGFR,GSK3B,PTPN11,FGF17,GRB2,HRAS,NCK1
GO:0050789	Regulation of biological process	37	11475	0.22	1.03e-05	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000270517,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000359337,9606.ENSP00000361014,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	FGF6,IL4,PLCG1,GNGT1,MKNK2,RAF1,PRKAR2A,ECSIT,RALB,EGFR,CAMK4,HSP90B1,PDIA3,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,P4HB,PTPN11,ARG1,MAPK10,FGF17,GABRA3,MKNK1,IL2RG,GRB2,IRAK4,MYD88,HRAS,NCK1,RAB40C,ARF1,DDIT3,MAP2K6,CLTC
GO:0050794	Regulation of cellular process	36	10932	0.23	2.55e-05	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000359337,9606.ENSP00000361014,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	FGF6,IL4,PLCG1,GNGT1,MKNK2,RAF1,PRKAR2A,RALB,EGFR,CAMK4,HSP90B1,PDIA3,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,P4HB,PTPN11,ARG1,MAPK10,FGF17,GABRA3,MKNK1,IL2RG,GRB2,IRAK4,MYD88,HRAS,NCK1,RAB40C,ARF1,DDIT3,MAP2K6,CLTC
GO:0071214	Cellular response to abiotic stimulus	8	313	1.12	3.13e-05	9606.ENSP00000248572,9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586	GNGT1,EGFR,HSPA5,PTPN11,MAPK10,GRB2,MYD88,HRAS
GO:0071363	Cellular response to growth factor stimulus	9	494	0.97	7.46e-05	9606.ENSP00000228837,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352414,9606.ENSP00000376345	FGF6,PLCG1,RAF1,EGFR,HSPA5,PTPN11,ARG1,FGF17,GRB2
GO:0044237	Cellular metabolic process	30	7513	0.31	8.13e-05	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000361014,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	FGF6,IL4,PLCG1,MKNK2,RAF1,EGFR,CAMK4,HSP90B1,PRKCB,PPP2R1B,NFKBIB,HSPA5,GSK3B,P4HB,PTPN11,WDR45,ARG1,MAPK10,FGF17,MKNK1,IL2RG,GRB2,IRAK4,HRAS,NCK1,RAB40C,ARF1,DDIT3,MAP2K6,CLTC
GO:1901701	Cellular response to oxygen-containing compound	12	1055	0.77	8.83e-05	9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000468348	RAF1,PRKAR2A,EGFR,HSP90B1,PRKCB,NFKBIB,HSPA5,GSK3B,ARG1,GRB2,MYD88,MAP2K6
GO:0019220	Regulation of phosphate metabolic process	15	1816	0.63	0.00012	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000311344,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,HSP90B1,PPP2R1B,GSK3B,PTPN11,MAPK10,GRB2,HRAS,NCK1,ARF1,MAP2K6
GO:0032268	Regulation of cellular protein metabolic process	18	2693	0.54	0.00012	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000311344,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000361014,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000468348	IL4,MKNK2,RAF1,PRKAR2A,RALB,EGFR,HSP90B1,PPP2R1B,CALR,HSPA5,GSK3B,PTPN11,MAPK10,MKNK1,GRB2,HRAS,NCK1,MAP2K6
GO:1901700	Response to oxygen-containing compound	14	1567	0.66	0.00013	9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000468348	RAF1,PRKAR2A,EGFR,HSP90B1,PRKCB,NFKBIB,CALR,HSPA5,GSK3B,ARG1,MAPK10,GRB2,MYD88,MAP2K6
GO:0044093	Positive regulation of molecular function	15	1842	0.62	0.00014	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348	IL4,PLCG1,RAF1,PRKAR2A,RALB,EGFR,PRKCB,GSK3B,PTPN11,MAPK10,MYD88,HRAS,ARF1,DDIT3,MAP2K6
GO:0032879	Regulation of localization	18	2740	0.53	0.00015	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000363318,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	IL4,PLCG1,RAF1,RALB,EGFR,PRKCB,CALR,HSPA5,GSK3B,PTPN11,ARG1,IL2RG,HRAS,NCK1,ARF1,DDIT3,MAP2K6,CLTC
GO:0045860	Positive regulation of protein kinase activity	9	550	0.93	0.00015	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,PTPN11,MAPK10,HRAS,MAP2K6
GO:0031399	Regulation of protein modification process	15	1870	0.62	0.00016	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000311344,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,HSP90B1,PPP2R1B,HSPA5,GSK3B,PTPN11,MAPK10,GRB2,HRAS,NCK1,MAP2K6
GO:2001233	Regulation of apoptotic signaling pathway	8	409	1.0	0.00018	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000300289,9606.ENSP00000311344,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000417273,9606.ENSP00000448665	IL4,RAF1,PDIA3,PPP2R1B,GSK3B,P4HB,NCK1,DDIT3
GO:0010648	Negative regulation of cell communication	13	1382	0.69	0.00019	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000376345,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665	IL4,RAF1,EGFR,PRKCB,CALR,HSPA5,GSK3B,PTPN11,ARG1,GRB2,NCK1,ARF1,DDIT3
GO:0023057	Negative regulation of signaling	13	1385	0.68	0.00019	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000376345,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665	IL4,RAF1,EGFR,PRKCB,CALR,HSPA5,GSK3B,PTPN11,ARG1,GRB2,NCK1,ARF1,DDIT3
GO:0071495	Cellular response to endogenous stimulus	12	1181	0.72	0.00024	9606.ENSP00000228837,9606.ENSP00000244007,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352414,9606.ENSP00000376345	FGF6,PLCG1,PRKAR2A,EGFR,HSP90B1,CALR,HSPA5,GSK3B,PTPN11,ARG1,FGF17,GRB2
GO:0009719	Response to endogenous stimulus	13	1447	0.67	0.00030	9606.ENSP00000228837,9606.ENSP00000244007,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352414,9606.ENSP00000376345,9606.ENSP00000401399	FGF6,PLCG1,PRKAR2A,EGFR,HSP90B1,CALR,HSPA5,GSK3B,PTPN11,ARG1,FGF17,GRB2,MYD88
GO:0043254	Regulation of protein-containing complex assembly	8	451	0.96	0.00034	9606.ENSP00000251849,9606.ENSP00000272519,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000376345,9606.ENSP00000417273,9606.ENSP00000440005	RAF1,RALB,HSPA5,GSK3B,PTPN11,GRB2,NCK1,ARF1
GO:0045859	Regulation of protein kinase activity	10	812	0.8	0.00039	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,PTPN11,MAPK10,HRAS,NCK1,MAP2K6
GO:0060341	Regulation of cellular localization	11	1027	0.74	0.00041	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000407586,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	IL4,PLCG1,RALB,EGFR,PRKCB,GSK3B,PTPN11,HRAS,ARF1,DDIT3,CLTC
GO:0006983	ER overload response	3	12	2.11	0.00044	9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000448665	HSPA5,GSK3B,DDIT3
GO:0051338	Regulation of transferase activity	11	1036	0.74	0.00044	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,GSK3B,PTPN11,MAPK10,HRAS,NCK1,MAP2K6
GO:0007173	Epidermal growth factor receptor signaling pathway	4	50	1.61	0.00051	9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000376345	PLCG1,EGFR,PTPN11,GRB2
GO:0009607	Response to biotic stimulus	12	1289	0.68	0.00053	9606.ENSP00000231449,9606.ENSP00000270517,9606.ENSP00000312988,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665	IL4,ECSIT,NFKBIB,HSPA5,GSK3B,ARG1,IRAK4,MYD88,HRAS,NCK1,ARF1,DDIT3
GO:0050790	Regulation of catalytic activity	16	2386	0.54	0.00053	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000270517,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000311344,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000468348	IL4,PLCG1,RAF1,PRKAR2A,ECSIT,RALB,EGFR,HSP90B1,PPP2R1B,GSK3B,PTPN11,MAPK10,HRAS,NCK1,ARF1,MAP2K6
GO:0071216	Cellular response to biotic stimulus	6	219	1.15	0.00060	9606.ENSP00000312988,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000401399,9606.ENSP00000448665	NFKBIB,HSPA5,GSK3B,ARG1,MYD88,DDIT3
GO:0002768	Immune response-regulating cell surface receptor signaling pathway	7	346	1.02	0.00062	9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000305355,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273	PLCG1,RAF1,PRKCB,MAPK10,GRB2,HRAS,NCK1
GO:0071902	Positive regulation of protein serine/threonine kinase activity	7	348	1.02	0.00063	9606.ENSP00000251849,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000468348	RAF1,RALB,EGFR,PTPN11,MAPK10,HRAS,MAP2K6
GO:0019221	Cytokine-mediated signaling pathway	9	678	0.83	0.00066	9606.ENSP00000231449,9606.ENSP00000299767,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000440005	IL4,HSP90B1,P4HB,PTPN11,IL2RG,GRB2,IRAK4,MYD88,ARF1
GO:0051896	Regulation of protein kinase b signaling	6	226	1.14	0.00068	9606.ENSP00000228837,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000352414,9606.ENSP00000376345,9606.ENSP00000448665	FGF6,EGFR,PTPN11,FGF17,GRB2,DDIT3
GO:0050776	Regulation of immune response	10	896	0.76	0.00080	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000305355,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273	IL4,PLCG1,RAF1,PRKCB,PTPN11,ARG1,MAPK10,GRB2,HRAS,NCK1
GO:0071900	Regulation of protein serine/threonine kinase activity	8	521	0.9	0.00082	9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000468348	RAF1,PRKAR2A,RALB,EGFR,PTPN11,MAPK10,HRAS,MAP2K6
GO:0060255	Regulation of macromolecule metabolic process	26	6407	0.32	0.00094	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000361014,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	IL4,MKNK2,RAF1,PRKAR2A,RALB,EGFR,CAMK4,HSP90B1,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,PTPN11,ARG1,MAPK10,MKNK1,GRB2,MYD88,HRAS,NCK1,ARF1,DDIT3,MAP2K6,CLTC
GO:0008284	Positive regulation of cell population proliferation	10	919	0.75	0.00095	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000349446,9606.ENSP00000352414,9606.ENSP00000390651,9606.ENSP00000407586,9606.ENSP00000417273	FGF6,IL4,PLCG1,EGFR,CALR,ARG1,FGF17,IRAK4,HRAS,NCK1
GO:0032147	Activation of protein kinase activity	7	376	0.98	0.00095	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,EGFR,PTPN11,MAPK10,MAP2K6
